global_index,gene_symbol,in_vcc_output,go_terms,reactome_pathways,string_degree,grn_out_degree,grn_in_degree,active_prior_count
5295,CSE1L,1,12,0,48,0,0,2
5296,RAB22A,1,20,1,38,0,0,3
5297,PTGIS,1,28,2,39,0,2,4
5298,STAU1,1,33,0,54,0,0,2
5299,CDH26,1,21,0,32,0,0,2
5300,SNAI1,1,31,4,69,76,35,4
5301,MOCS3,1,16,1,44,0,0,3
5302,STX16,1,24,2,80,0,0,3
5303,PMEPA1,1,12,1,32,0,6,4
5304,RNF114,1,8,1,36,0,1,4
5305,ANKRD60,1,0,0,17,0,0,1
5306,DDX27,1,9,0,54,0,0,2
5307,RBPJL,1,15,0,35,2,1,3
5308,SEMG1,1,17,2,39,0,1,4
5309,C20orf85,1,2,0,29,0,0,2
5310,BCAS4,1,2,0,35,0,0,2
5311,KCNK15,1,6,1,20,0,0,3
5312,TP53TG5,1,7,0,10,0,1,3
5313,PCK1,1,30,6,47,0,54,4
5314,ZBP1,1,23,5,36,0,1,4
5315,NEURL2,1,6,1,34,0,0,3
5316,MAGEA10,1,4,0,36,0,0,2
5317,MTRR,1,18,5,42,0,1,4
5318,FASTKD3,1,9,0,44,0,0,2
5319,PEPD,1,11,0,42,0,1,3
5320,CHST8,1,11,1,29,0,0,3
5321,IQSEC2,1,19,0,35,0,0,2
5322,VAMP7,1,47,6,91,0,3,4
5323,IL9R,1,12,1,39,0,0,3
5324,XG,1,4,0,4,0,0,2
5325,STAMBP,1,23,1,47,0,0,3
5326,NAGK,1,14,1,32,0,0,3
5327,MCEE,1,7,1,42,0,0,3
5328,PAIP2B,1,6,0,21,0,0,2
5329,SNRNP27,1,10,1,37,0,1,4
5330,MPHOSPH10,1,15,2,82,0,0,3
5331,IL17C,1,8,1,33,0,5,4
5332,ATP8A1,1,31,2,23,0,2,4
5333,USP22,1,24,2,45,0,1,4
5334,POF1B,1,11,0,29,0,1,3
5335,HIF3A,1,18,3,35,5,0,4
5336,ZNF576,1,4,0,9,0,0,2
5337,IRGC,1,9,0,5,0,0,2
5338,ZNF45,1,4,1,14,0,0,3
5339,LYPD3,1,6,1,37,0,5,4
5340,CEACAM8,1,12,3,42,0,0,3
5341,NDP,1,15,0,34,0,0,2
5342,USP9X,1,44,7,65,0,0,3
5343,CRISP2,1,2,0,36,0,0,2
5344,F13A1,1,11,3,40,0,5,4
5345,GRM4,1,17,3,52,0,0,3
5346,TRERF1,1,15,0,28,14,0,3
5347,PACSIN1,1,27,1,42,0,1,4
5348,BTN2A2,1,10,1,22,0,0,3
5349,SIRT5,1,28,2,36,0,0,3
5350,MRS2,1,7,1,28,0,0,3
5351,WRNIP1,1,18,0,35,0,0,2
5352,RRP36,1,7,2,59,0,0,3
5353,BTN1A1,1,9,1,32,0,1,4
5354,SNRPC,1,19,2,60,0,0,3
5355,SLC17A3,1,23,1,33,0,0,3
5356,SLC17A1,1,14,1,41,0,1,4
5357,SERPINB6,1,14,2,31,0,4,4
5358,XPO5,1,19,1,50,0,0,3
5359,HIST1H1D,1,17,0,0,0,0,1
5360,PEX6,1,20,1,39,0,0,3
5361,NQO2,1,14,1,24,0,4,4
5362,OARD1,1,12,0,26,0,0,2
5363,UNC5CL,1,11,0,11,0,0,2
5364,AARS2,1,16,1,47,0,1,4
5365,HIST1H1A,1,20,0,0,0,0,1
5366,ZNF391,1,5,0,7,0,0,2
5367,MOCS1,1,13,0,56,0,0,2
5368,MED20,1,15,5,40,0,0,3
5369,OR2B6,1,6,1,12,0,0,3
5370,TBCC,1,13,1,27,0,0,3
5371,SPDEF,1,12,0,35,18,4,3
5372,TCP11,1,11,0,37,0,1,3
5373,MAD2L1BP,1,9,0,20,0,0,2
5374,APOBEC2,1,8,2,33,0,0,3
5375,KLHDC3,1,12,1,37,0,0,3
5376,GNMT,1,12,3,37,0,1,4
5377,DNAH8,1,18,0,46,0,3,3
5378,TREM1,1,11,3,41,0,8,4
5379,MEA1,1,4,0,32,0,0,2
5380,KLHL31,1,6,0,34,0,0,2
5381,COL21A1,1,8,2,34,0,0,3
5382,CDKN1A,1,60,25,106,0,244,4
5383,SOX4,1,50,1,42,23,7,4
5384,GLO1,1,14,1,50,0,0,3
5385,CPNE5,1,9,0,21,0,0,2
5386,KCNK17,1,9,2,35,0,0,3
5387,RREB1,1,22,0,35,8,0,3
5388,SSR1,1,8,2,39,0,1,4
5389,RIOK1,1,15,1,44,0,0,3
5390,NRN1,1,11,1,30,0,2,4
5391,SLC35B3,1,7,2,24,0,0,3
5392,RPP40,1,14,2,43,0,0,3
5393,ATXN1,1,24,0,57,0,3,3
5394,NUP153,1,20,30,96,0,0,3
5395,DEK,1,20,3,36,0,7,4
5396,EEF1E1,1,11,3,36,0,0,3
5397,CRISP1,1,4,0,39,0,1,3
5398,RUNX2,1,29,0,111,114,67,3
5399,OPN5,1,18,2,33,0,0,3
5400,GCM2,1,17,0,26,2,0,3
5401,LRRFIP1,1,14,3,40,17,0,4
5402,RAB17,1,34,1,29,0,0,3
5403,CXCL6,1,16,2,38,0,5,4
5404,EREG,1,43,28,43,0,12,4
5405,TRIM51,1,5,0,21,0,0,2
5406,MYRF,1,18,0,36,10,0,3
5407,SCGB1D2,1,1,0,23,0,0,2
5408,SCGB2A1,1,3,0,30,0,1,3
5409,AHNAK,1,24,0,39,0,0,2
5410,EMC3,1,7,1,39,0,0,3
5411,SSUH2,1,5,0,8,0,0,2
5412,WNT1,1,49,6,81,0,28,4
5413,SH3TC1,1,2,0,7,0,0,2
5414,CNOT1,1,29,3,75,0,0,3
5415,LRRC29,1,0,0,24,0,0,1
5416,BBS2,1,31,1,42,0,0,3
5417,MT1G,1,14,1,20,0,5,4
5418,MT2A,1,15,2,36,0,13,4
5419,C16orf70,1,7,0,24,0,0,2
5420,GOT2,1,21,5,109,0,1,4
5421,DOK4,1,5,1,33,0,0,3
5422,PIWIL1,1,22,1,50,0,2,4
5423,GPR18,1,6,2,41,0,0,3
5424,CLYBL,1,10,0,33,0,1,3
5425,TMTC4,1,8,0,19,0,0,2
5426,RAP2A,1,32,0,41,0,0,2
5427,SLC10A2,1,7,1,40,0,14,4
5428,ABCC4,1,39,4,55,0,6,4
5429,EFNB2,1,33,4,61,0,12,4
5430,SOX21,1,15,0,17,2,1,3
5431,TM9SF2,1,13,0,28,0,8,3
5432,C17orf53,1,11,0,0,0,0,1
5433,KIF25,1,16,2,44,0,0,3
5434,IRF1,1,35,5,66,155,19,4
5435,UPF3B,1,16,5,45,0,1,4
5436,RNF113A,1,14,1,49,0,0,3
5437,SEPTIN6,1,22,0,40,0,0,2
5438,TMEM255A,1,1,0,14,0,0,2
5439,NDUFA1,1,9,2,53,0,0,3
5440,AMELX,1,31,2,54,0,10,4
5441,DMAC2L,1,6,2,35,0,1,4
5442,BMP4,1,120,11,106,0,73,4
5443,PTGER2,1,13,2,39,0,8,4
5444,FAM193A,1,4,0,8,0,0,2
5445,GRK4,1,16,0,33,0,1,3
5446,SOX9,1,113,8,86,89,42,4
5447,TEKT3,1,20,0,61,0,0,2
5448,MYH2,1,19,2,64,0,6,4
5449,HS3ST3B1,1,7,1,35,0,0,3
5450,SLC25A35,1,6,0,11,0,0,2
5451,GGA3,1,26,3,54,0,0,3
5452,ARMC7,1,4,0,42,0,0,2
5453,NUP85,1,16,37,54,0,0,3
5454,SLC25A19,1,12,1,33,0,1,4
5455,MIF4GD,1,12,0,20,0,0,2
5456,NT5C,1,24,2,49,0,0,3
5457,MSTO1,1,8,0,26,0,0,2
5458,C1orf61,1,2,0,0,0,0,1
5459,TTF1,1,8,5,33,52,20,4
5460,GTF3C4,1,14,3,36,0,0,3
5461,DDX31,1,9,0,42,0,0,2
5462,BARHL1,1,10,0,30,0,1,3
5463,KIR2DL1,1,8,1,43,0,0,3
5464,PPP1R12C,1,9,0,55,0,0,2
5465,MBOAT7,1,17,1,23,0,0,3
5466,SRMS,1,15,1,2,0,0,3
5467,OPRL1,1,20,2,0,0,0,2
5468,SLC2A4RG,1,6,0,39,1,0,3
5469,NPBWR2,1,11,2,35,0,0,3
5470,FNDC11,1,1,0,13,0,0,2
5471,BHLHE23,1,10,0,18,3,3,3
5472,PPDPF,1,2,0,4,0,1,3
5473,IL1B,1,99,10,233,0,81,4
5474,PLGLB2,1,0,0,5,0,0,1
5475,IL37,1,21,2,39,0,3,4
5476,CHCHD5,1,4,1,33,0,0,3
5477,PAX8,1,52,2,50,29,10,4
5478,INSIG2,1,15,1,35,0,4,4
5479,POLR1B,1,19,5,76,0,0,3
5480,CCDC93,1,8,0,37,0,0,2
5481,PSD4,1,8,0,10,0,1,3
5482,SLC25A23,1,15,0,37,0,0,2
5483,PSPN,1,11,3,34,0,2,4
5484,GTF2F1,1,22,35,79,1,4,4
5485,ALKBH7,1,13,0,31,0,0,2
5486,CLPP,1,15,1,64,0,1,4
5487,TNFSF9,1,14,1,36,0,0,3
5488,GRIA3,1,29,5,60,0,0,3
5489,THOC2,1,16,2,46,0,0,3
5490,MED1,1,63,15,105,15,14,4
5491,ATG4C,1,13,1,37,0,2,4
5492,CD70,1,18,1,37,0,4,4
5493,C3,1,55,11,102,0,19,4
5494,SH2D3A,1,5,0,38,0,0,2
5495,TRIP10,1,17,2,46,0,2,4
5496,GPR108,1,8,0,16,0,0,2
5497,TNFSF14,1,29,3,36,0,12,4
5498,FOSB,1,31,4,55,37,10,4
5499,OPA3,1,3,0,34,0,0,2
5500,SNRPD2,1,41,7,165,0,0,3
5501,RTN2,1,21,0,37,0,0,2
5502,EML2,1,12,0,12,0,0,2
5503,VASP,1,26,3,71,0,8,4
5504,SYMPK,1,15,6,69,0,1,4
5505,GPCPD1,1,8,2,34,0,0,3
5506,SDCBP2,1,16,0,34,0,0,2
5507,PANK2,1,13,1,32,0,1,4
5508,TGM3,1,14,0,34,0,1,3
5509,GNRH2,1,5,2,34,0,10,4
5510,DEFB126,1,3,2,36,0,0,3
5511,FOXA2,1,38,8,80,125,16,4
5512,CD93,1,15,1,40,0,0,3
5513,GZF1,1,11,0,22,1,0,3
5514,PAX1,1,11,0,45,5,2,3
5515,NAPB,1,11,5,50,0,0,3
5516,CST8,1,4,0,10,0,1,3
5517,NKX2-4,1,13,0,6,0,0,2
5518,CENPB,1,14,0,36,0,0,2
5519,PSMF1,1,14,1,39,0,0,3
5520,NKX2-2,1,19,2,50,25,8,4
5521,DTD1,1,10,0,4,0,0,2
5522,CSTL1,1,4,0,8,0,0,2
5523,RBCK1,1,20,4,39,2,0,4
5524,TMX4,1,5,0,32,0,0,2
5525,CST11,1,9,0,22,0,0,2
5526,STK35,1,11,0,42,0,1,3
5527,SNRPB,1,51,10,142,0,2,4
5528,NRSN2,1,8,0,18,0,0,2
5529,AP5S1,1,12,0,37,0,0,2
5530,RRBP1,1,10,2,47,0,0,3
5531,BMP2,1,107,4,93,0,50,4
5532,ZNF133,1,9,1,18,0,0,3
5533,FLRT3,1,32,2,39,0,0,3
5534,OVOL2,1,31,0,17,1,1,3
5535,PCSK2,1,17,1,38,0,2,4
5536,GFRA4,1,8,3,32,0,0,3
5537,MKKS,1,33,1,32,0,0,3
5538,BFSP1,1,11,0,35,0,0,2
5539,DSTN,1,14,0,37,0,1,3
5540,LAMP5,1,20,0,21,0,0,2
5541,SNRPB2,1,22,4,85,0,1,4
5542,MGME1,1,9,1,35,0,0,3
5543,LRRN4,1,5,0,8,0,0,2
5544,TBC1D20,1,19,2,41,0,0,3
5545,ITPA,1,12,2,104,0,1,4
5546,TCF15,1,19,0,35,7,1,3
5547,OTOR,1,4,0,12,0,0,2
5548,MCM8,1,28,6,49,0,6,4
5549,BANF2,1,7,0,36,0,0,2
5550,TMEM74B,1,1,0,3,0,0,2
5551,FAM110A,1,9,0,14,0,0,2
5552,SIRPD,1,2,0,14,0,0,2
5553,DEFB129,1,3,2,33,0,0,3
5554,S1PR4,1,12,2,36,0,1,4
5555,NCLN,1,13,0,51,0,0,2
5556,CITED1,1,47,2,35,0,2,4
5557,HNRNPR,1,12,4,56,0,1,4
5558,ZNF436,1,7,1,35,7,0,4
5559,MAX,1,29,4,50,44,4,4
5560,ARMCX5,1,1,0,11,0,0,2
5561,GDF5,1,24,1,51,0,6,4
5562,MMP24,1,20,1,22,0,0,3
5563,NECAB3,1,11,0,32,0,0,2
5564,ID1,1,17,3,36,59,28,4
5565,RALY,1,10,0,37,0,0,2
5566,DYNLRB1,1,17,1,38,0,0,3
5567,C20orf173,1,6,0,29,0,0,2
5568,EIF2S2,1,14,12,70,0,1,4
5569,ERGIC3,1,15,0,34,0,0,2
5570,ROMO1,1,16,0,42,0,0,2
5571,FAM83C,1,4,0,15,0,0,2
5572,BPIFB1,1,5,1,33,0,1,4
5573,CEP250,1,22,7,41,0,0,3
5574,PLAGL2,1,8,0,25,8,0,3
5575,MMP24OS,1,0,0,0,0,0,0
5576,GRPR,1,17,2,40,0,3,4
5577,KDM5C,1,12,1,59,12,7,4
5578,AMOT,1,33,0,53,0,0,2
5579,TMEM115,1,10,1,39,0,0,3
5580,PSMB2,1,39,69,71,0,0,3
5581,AGO3,1,28,27,68,0,1,4
5582,UROD,1,10,1,37,0,2,4
5583,ST3GAL3,1,15,10,40,0,2,4
5584,TMEM53,1,7,0,24,0,0,2
5585,HECTD3,1,6,1,29,0,0,3
5586,KLC1,1,12,6,87,0,0,3
5587,XRCC3,1,31,4,47,0,1,4
5588,TUBGCP3,1,22,2,42,0,0,3
5589,MCF2L,1,12,8,24,0,0,3
5590,F10,1,17,9,43,0,6,4
5591,PCID2,1,19,0,35,0,0,2
5592,PROZ,1,9,4,28,0,2,4
5593,SLURP1,1,10,0,46,0,2,3
5594,LRFN3,1,14,1,29,0,0,3
5595,IGFLR1,1,2,0,14,0,1,3
5596,CAPNS1,1,12,5,35,0,9,4
5597,PDCD2L,1,6,0,21,0,0,2
5598,GPR42,1,5,0,5,0,0,2
5599,RBM42,1,12,1,40,0,0,3
5600,KIRREL2,1,10,1,28,0,7,4
5601,UBA2,1,16,2,50,0,0,3
5602,FFAR2,1,19,2,40,0,0,3
5603,HCST,1,11,1,50,0,2,4
5604,FFAR1,1,11,5,36,0,4,4
5605,COX6B1,1,10,4,68,0,0,3
5606,KRT36,1,12,2,34,0,1,4
5607,THRA,1,36,1,45,76,7,4
5608,CCR7,1,62,2,95,0,16,4
5609,NR1D1,1,57,7,39,24,11,4
5610,FRMD8,1,5,0,29,0,0,2
5611,PRDX5,1,36,0,36,0,4,3
5612,BCL2L12,1,8,0,15,0,1,3
5613,IRF3,1,48,16,89,79,14,4
5614,PRMT1,1,45,6,62,0,5,4
5615,RRAS,1,21,2,77,0,1,4
5616,PRRG2,1,6,0,15,0,0,2
5617,SCAF1,1,6,0,33,0,0,2
5618,PRR12,1,5,0,13,0,0,2
5619,TSKS,1,4,0,17,0,0,2
5620,FLRT1,1,19,1,34,0,0,3
5621,ASL,1,11,2,49,0,0,3
5622,SBDS,1,20,0,36,0,0,2
5623,CSN1S1,1,6,1,32,0,5,4
5624,STATH,1,14,0,39,0,1,3
5625,HTN1,1,15,1,25,0,0,3
5626,STAT5A,1,42,23,85,194,14,4
5627,WNK4,1,37,1,43,0,5,4
5628,BECN1,1,76,9,135,0,8,4
5629,PRKCG,1,42,6,74,0,25,4
5630,TRAP1,1,17,2,60,0,1,4
5631,GLIS2,1,18,0,35,0,0,2
5632,NSRP1,1,10,1,34,0,0,3
5633,DNAJC8,1,4,3,39,0,0,3
5634,AHDC1,1,9,0,7,0,0,2
5635,IFI6,1,21,2,42,0,1,4
5636,DACH2,1,5,0,25,1,0,3
5637,ZNF384,1,4,0,35,24,0,3
5638,EMG1,1,16,2,68,0,0,3
5639,SSX1,1,7,0,37,0,0,2
5640,UXT,1,22,1,45,0,5,4
5641,CFP,1,15,6,47,0,0,3
5642,ELK1,1,33,4,28,61,4,4
5643,TIMM17B,1,7,1,44,0,0,3
5644,PCNX4,1,2,0,3,0,0,2
5645,ATG14,1,37,4,60,0,1,4
5646,KTN1,1,11,9,38,0,0,3
5647,SIX1,1,61,1,44,18,2,4
5648,RHOJ,1,15,1,52,0,1,4
5649,DLGAP5,1,16,1,97,0,5,4
5650,L3HYPDH,1,2,0,28,0,0,2
5651,HSPA2,1,29,5,75,0,1,4
5652,ZBTB1,1,24,0,22,0,1,3
5653,TRMT5,1,9,1,53,0,0,3
5654,SGPP1,1,13,1,38,0,1,4
5655,PLEKHG3,1,8,5,34,0,0,3
5656,PZP,1,7,0,23,0,0,2
5657,PRDM7,1,7,1,17,0,0,3
5658,RHOT1,1,16,2,37,0,0,3
5659,EVI2A,1,4,0,31,0,0,2
5660,OMG,1,2,1,47,0,0,3
5661,WDR60,1,18,0,36,0,0,2
5662,AIF1L,1,11,0,5,0,0,2
5663,FAM78A,1,1,0,9,0,0,2
5664,NUP214,1,16,31,82,0,7,4
5665,CTAG2,1,2,0,31,0,0,2
5666,AVPR2,1,30,6,50,0,5,4
5667,SLC10A3,1,4,0,10,0,0,2
5668,MAP2K2,1,37,14,56,0,8,4
5669,HNRNPH2,1,8,4,41,0,0,3
5670,ARMCX1,1,5,0,14,0,1,3
5671,TMEM35A,1,8,0,8,0,0,2
5672,NXF5,1,8,0,41,0,0,2
5673,TIMM8A,1,10,1,42,0,0,3
5674,ZC4H2,1,13,0,21,0,0,2
5675,CANX,1,23,10,135,0,0,3
5676,INTS11,1,14,1,46,0,0,3
5677,RGS13,1,9,2,38,0,1,4
5678,IPPK,1,12,2,27,0,0,3
5679,ZNF484,1,4,1,3,0,0,3
5680,OMD,1,6,5,41,0,0,3
5681,FGD3,1,15,3,34,0,0,3
5682,HIVEP3,1,9,1,37,6,1,4
5683,PPCS,1,10,1,28,0,0,3
5684,EDN2,1,29,2,35,0,1,4
5685,BCL11B,1,14,2,66,18,1,4
5686,COX7C,1,9,4,86,0,2,4
5687,TRAF2,1,71,17,97,0,12,4
5688,ABHD8,1,10,0,33,0,0,2
5689,MASP1,1,23,5,41,0,0,3
5690,ATP13A4,1,21,1,6,0,0,3
5691,PLAAT1,1,17,1,35,0,3,4
5692,HELB,1,19,0,32,0,0,2
5693,IL22,1,11,2,70,0,8,4
5694,TSPAN8,1,7,0,38,0,1,3
5695,BEST3,1,7,1,23,0,0,3
5696,RAB3IP,1,20,4,96,0,0,3
5697,PTPRB,1,16,1,37,0,0,3
5698,DYRK2,1,25,1,33,0,1,4
5699,YEATS4,1,20,2,62,0,6,4
5700,TAS2R4,1,10,3,37,0,0,3
5701,CRYGN,1,3,0,19,0,0,2
5702,LRRC61,1,1,0,28,0,1,3
5703,TRPV5,1,17,1,46,0,0,3
5704,IDUA,1,12,4,38,0,0,3
5705,FGFRL1,1,11,1,29,0,1,4
5706,TMEM175,1,14,0,29,0,0,2
5707,AUNIP,1,11,0,26,0,0,2
5708,PIN1,1,45,5,40,6,15,4
5709,FBXL12,1,9,2,32,0,0,3
5710,EMC1,1,9,0,42,0,0,2
5711,PLA2G5,1,28,6,40,0,0,3
5712,UBR4,1,34,3,39,0,0,3
5713,HP1BP3,1,13,0,28,0,0,2
5714,ADGRE2,1,16,1,28,0,0,3
5715,SIN3B,1,17,2,52,3,3,4
5716,OR7A10,1,7,1,37,0,0,3
5717,SLC35E1,1,6,0,28,0,0,2
5718,EPS15L1,1,14,3,41,0,0,3
5719,KLF2,1,26,0,36,60,9,3
5720,OR7C2,1,8,1,42,0,0,3
5721,OR7C1,1,9,2,19,0,0,3
5722,F2RL3,1,15,3,34,0,2,4
5723,UQCR11,1,7,2,61,0,0,3
5724,GFER,1,12,1,50,0,4,4
5725,SYNGR3,1,13,0,29,0,0,2
5726,PKMYT1,1,22,3,45,0,0,3
5727,WFIKKN1,1,8,0,26,0,0,2
5728,WDR24,1,15,1,45,0,0,3
5729,FBXL16,1,5,2,33,0,1,4
5730,CHTF18,1,12,1,41,0,0,3
5731,GNG13,1,9,32,450,0,0,3
5732,MACF1,1,33,0,38,0,0,2
5733,SMARCA4,1,73,17,130,10,28,4
5734,KDM4B,1,10,3,37,0,5,4
5735,TICAM1,1,28,17,43,0,7,4
5736,METTL25,1,0,0,32,0,0,1
5737,IL17B,1,12,0,32,0,0,2
5738,EMC6,1,11,0,33,0,0,2
5739,OR1E2,1,9,1,27,0,0,3
5740,METTL16,1,21,0,38,0,0,2
5741,TUBA4A,1,18,39,54,0,1,4
5742,VIL1,1,51,0,32,0,2,3
5743,AAMP,1,9,4,35,0,0,3
5744,PNKD,1,13,0,33,0,0,2
5745,TNFRSF19,1,12,0,32,0,1,3
5746,RNF6,1,19,1,33,0,2,4
5747,ECHS1,1,13,7,63,0,0,3
5748,ZNF835,1,6,0,8,0,0,2
5749,AKAP9,1,32,10,68,0,0,3
5750,GNG11,1,8,29,75,0,0,3
5751,SEM1,1,21,79,46,0,0,3
5752,GNGT1,1,13,30,81,0,1,4
5753,HIP1,1,50,3,36,0,2,4
5754,PTPN12,1,18,6,39,0,0,3
5755,POR,1,40,1,48,0,8,4
5756,FGL2,1,9,1,40,0,7,4
5757,STYXL1,1,11,0,14,0,2,3
5758,STEAP4,1,16,1,18,0,5,4
5759,GNAI1,1,49,10,183,0,2,4
5760,PEX1,1,18,1,35,0,0,3
5761,MTERF1,1,11,2,33,0,1,4
5762,SGCE,1,15,1,54,0,0,3
5763,RBM48,1,5,0,40,0,0,2
5764,CASD1,1,3,0,20,0,0,2
5765,ZNF780B,1,7,0,6,0,0,2
5766,LRFN1,1,7,1,35,0,0,3
5767,ZFP36,1,60,1,53,0,13,4
5768,SRD5A3,1,11,3,42,0,1,4
5769,SPINK2,1,7,0,22,0,0,2
5770,RASL11B,1,5,0,17,0,1,3
5771,PAICS,1,15,1,40,0,1,4
5772,KDR,1,80,7,135,0,55,4
5773,PPAT,1,9,1,48,0,2,4
5774,TUBGCP6,1,16,2,45,0,0,3
5775,ADM2,1,14,2,35,0,1,4
5776,DGCR6L,1,2,0,31,0,0,2
5777,DGCR8,1,22,2,48,0,0,3
5778,ASPHD2,1,2,0,8,0,0,2
5779,VPREB3,1,4,1,32,0,0,3
5780,SDF2L1,1,10,0,43,0,0,2
5781,GAL3ST1,1,14,1,15,0,1,4
5782,YWHAH,1,33,8,75,0,1,4
5783,RFPL1,1,7,0,21,0,0,2
5784,RFPL2,1,5,0,23,0,0,2
5785,GNAZ,1,20,5,45,0,0,3
5786,MGAT3,1,15,1,32,0,0,3
5787,ADORA2A,1,67,4,47,0,5,4
5788,ATF4,1,80,7,66,110,8,4
5789,A4GALT,1,9,1,36,0,1,4
5790,RFPL3,1,6,0,17,0,0,2
5791,CDC42EP1,1,16,7,34,0,0,3
5792,APOL3,1,10,0,7,0,0,2
5793,MCHR1,1,27,4,53,0,0,3
5794,TPST2,1,9,4,29,0,0,3
5795,BAIAP2L2,1,14,1,39,0,0,3
5796,MPST,1,20,1,33,0,0,3
5797,GALR3,1,18,2,32,0,0,3
5798,TST,1,13,2,39,0,1,4
5799,APOL5,1,8,0,7,0,0,2
5800,IGLL1,1,8,1,35,0,10,4
5801,APOL2,1,14,0,17,0,0,2
5802,RAC2,1,43,8,155,0,5,4
5803,LIF,1,29,3,37,0,12,4
5804,C22orf23,1,1,0,28,0,0,2
5805,APOBEC3A,1,17,2,33,0,1,4
5806,APOBEC3F,1,24,0,34,0,0,2
5807,RIBC2,1,7,0,61,0,0,2
5808,KRT17,1,19,3,44,0,8,4
5809,EMC4,1,7,1,34,0,0,3
5810,RNF112,1,25,0,19,0,0,2
5811,SPECC1,1,6,0,32,0,0,2
5812,CPA4,1,7,0,33,0,0,2
5813,DOCK4,1,19,4,46,0,0,3
5814,POT1,1,28,14,40,0,2,4
5815,TAS2R16,1,11,3,42,0,1,4
5816,ATP6V1F,1,25,5,52,0,0,3
5817,LSM8,1,19,1,59,0,0,3
5818,CDHR3,1,16,0,35,0,0,2
5819,VGF,1,11,3,34,0,7,4
5820,PODXL,1,23,0,37,0,4,3
5821,FOXP2,1,28,1,50,11,2,4
5822,STRIP2,1,7,0,26,0,0,2
5823,IFT22,1,11,1,37,0,0,3
5824,MKLN1,1,21,1,40,0,0,3
5825,DNAJB9,1,15,1,43,0,4,4
5826,FLNC,1,17,1,77,0,0,3
5827,LRRC4,1,12,0,29,0,1,3
5828,CALU,1,10,3,35,0,0,3
5829,CCDC136,1,5,0,33,0,0,2
5830,SMO,1,53,5,67,0,2,4
5831,IRF5,1,34,3,44,33,8,4
5832,LRRC17,1,5,0,17,0,0,2
5833,KLHDC10,1,11,1,35,0,0,3
5834,NDUFA5,1,11,3,101,0,0,3
5835,FEZF1,1,15,0,27,7,1,3
5836,OPN1SW,1,20,4,38,0,7,4
5837,MYO1B,1,27,0,36,0,0,2
5838,HOXD1,1,11,1,36,6,2,4
5839,HOXD3,1,23,1,33,10,1,4
5840,MTX2,1,9,2,36,0,0,3
5841,PDE11A,1,11,2,36,0,0,3
5842,CHN1,1,9,2,28,0,2,4
5843,GAD1,1,24,3,106,0,18,4
5844,OSGEPL1,1,6,1,36,0,0,3
5845,ORMDL1,1,8,1,21,0,0,3
5846,HAT1,1,21,1,35,0,3,4
5847,HOXD9,1,18,0,32,2,2,3
5848,HOXD10,1,15,0,32,5,1,3
5849,HOXD11,1,12,1,32,4,3,4
5850,HOXD13,1,18,0,44,17,2,3
5851,HERC2,1,19,6,39,0,2,4
5852,SNRPN,1,17,4,115,0,5,4
5853,PSMG2,1,8,1,44,0,0,3
5854,TWSG1,1,12,0,32,0,6,3
5855,ARHGAP22,1,13,3,29,0,0,3
5856,WDFY4,1,5,0,37,0,1,3
5857,EIF2AK4,1,35,1,49,0,1,4
5858,MYO5C,1,12,0,41,0,0,2
5859,CGNL1,1,11,0,35,0,0,2
5860,TMOD2,1,10,1,37,0,0,3
5861,TTBK2,1,29,1,42,0,0,3
5862,ELL3,1,16,1,34,0,0,3
5863,CCDC32,1,6,0,19,0,0,2
5864,INO80,1,43,2,34,0,4,4
5865,ICE2,1,12,1,42,0,0,3
5866,DLL4,1,37,8,54,0,12,4
5867,ALDH1A2,1,26,1,55,0,10,4
5868,MINDY2,1,8,0,17,0,0,2
5869,IVD,1,13,2,47,0,0,3
5870,KNSTRN,1,18,0,37,0,0,2
5871,DUT,1,22,0,44,0,3,3
5872,CHAC1,1,13,2,36,0,2,4
5873,CLN6,1,16,0,32,0,0,2
5874,ARPP19,1,14,1,36,0,0,3
5875,VPS13C,1,19,0,44,0,0,2
5876,CALML4,1,7,0,254,0,0,2
5877,ISLR,1,5,1,33,0,0,3
5878,THAP10,1,2,0,16,0,0,2
5879,LOXL1,1,13,2,38,0,0,3
5880,ACKR4,1,20,1,35,0,0,3
5881,ANAPC13,1,10,1,42,0,0,3
5882,MBD4,1,14,3,38,0,3,4
5883,COPB1,1,24,3,77,0,0,3
5884,PSMA1,1,42,69,72,0,0,3
5885,SUMF2,1,7,2,38,0,0,3
5886,PALLD,1,24,0,36,0,1,3
5887,SPCS3,1,10,7,34,0,0,3
5888,BBOX1,1,10,1,72,0,0,3
5889,MYOD1,1,52,3,80,123,51,4
5890,SERGEF,1,8,0,33,0,0,2
5891,KCNC1,1,47,1,44,0,1,4
5892,TPH1,1,12,2,43,0,6,4
5893,CSRP3,1,27,0,72,0,1,3
5894,E2F8,1,28,2,34,3,0,4
5895,DCTD,1,12,1,36,0,0,3
5896,SOX15,1,26,0,19,2,0,3
5897,PIMREG,1,4,0,35,0,0,2
5898,RPAIN,1,7,0,18,0,0,2
5899,USP6,1,19,0,36,0,0,2
5900,SHBG,1,5,0,38,0,10,3
5901,PLD2,1,17,5,75,0,7,4
5902,AIPL1,1,8,0,43,0,0,2
5903,CD68,1,16,1,68,0,8,4
5904,TXNDC17,1,6,0,27,0,0,2
5905,ATP1B2,1,41,4,40,0,0,3
